cod_ibge,linhas_tsee,subs_pos,subs_neg,n_negativos,subs_liquido
4318507,2980.0,76105.16,-293.65999999999997,11.0,75811.5
4318804,2287.0,63274.45,-274.16999999999996,9.0,63000.280000000006
4319604,1709.0,51498.05,-35.8,1.0,51462.24999999999
4320263,221.0,6218.410000000001,-286.40000000000003,8.0,5932.009999999999
4320354,375.0,10070.390000000001,-31.61,1.0,10038.78
4320701,680.0,20330.010000000002,-278.31,9.0,20051.699999999997
4321105,1461.0,39867.87,-11.1,1.0,39856.770000000004
4321352,322.0,7968.290000000001,0.0,0.0,7968.29
4321436,858.0,23766.510000000002,0.0,0.0,23766.510000000002
4321501,2328.0,66796.23,-154.86,6.0,66641.37
4321600,3811.0,107849.01,-51.489999999999995,4.0,107797.51999999999
4321667,359.0,10041.42,-131.25,4.0,9910.17
4321832,150.0,3935.7000000000003,0.0,0.0,3935.7000000000003
4322327,227.0,6029.49,0.0,0.0,6029.49
4323002,14594.0,417147.63000000006,-1766.74,61.0,415380.89
4323457,145.0,4305.73,0.0,0.0,4305.73
4323804,679.0,20090.56,-33.87,1.0,20056.69
1100015,1086.0,36040.840000000004,0.0,0.0,36040.84
1100023,6917.0,243466.06,0.0,0.0,243466.06
1100031,280.0,9347.690000000002,0.0,0.0,9347.69
1100049,6025.0,207922.63999999998,0.0,0.0,207922.64
1100056,1128.0,38620.63,0.0,0.0,38620.63
1100064,763.0,24085.75,0.0,0.0,24085.75
1100072,313.0,10015.63,0.0,0.0,10015.630000000001
1100080,1278.0,42077.62,0.0,0.0,42077.62
1100098,1794.0,60979.63,0.0,0.0,60979.63
1100106,4068.0,136245.47999999998,0.0,0.0,136245.48
1100114,3646.0,124288.6,0.0,0.0,124288.6
1100122,8905.0,308676.24,0.0,0.0,308676.24
1100130,1897.0,62758.509999999995,0.0,0.0,62758.51
1100148,854.0,27893.88,0.0,0.0,27893.88
1100155,2543.0,85993.12,0.0,0.0,85993.12
1100189,1848.0,63145.270000000004,0.0,0.0,63145.27
1100205,34587.0,1193359.23,0.0,0.0,1193359.23
1100254,1653.0,55089.07,0.0,0.0,55089.07
1100262,150.0,5163.72,0.0,0.0,5163.72
1100288,3432.0,117692.13,0.0,0.0,117692.13
1100296,372.0,11953.51,0.0,0.0,11953.51
1100304,5415.0,179023.97999999998,0.0,0.0,179023.98
1100320,1069.0,35927.759999999995,0.0,0.0,35927.76
1100338,1508.0,49524.68,0.0,0.0,49524.68
1100346,1039.0,33598.97,0.0,0.0,33598.97
1100379,477.0,15435.630000000001,0.0,0.0,15435.63
1100403,886.0,29591.300000000003,0.0,0.0,29591.3
1100452,1660.0,56892.52,0.0,0.0,56892.52
1100502,427.0,14015.310000000001,0.0,0.0,14015.31
1100601,242.0,7886.370000000001,0.0,0.0,7886.37
1100700,394.0,12318.52,0.0,0.0,12318.52
1100809,1837.0,61711.05,0.0,0.0,61711.05
1100908,149.0,4811.25,0.0,0.0,4811.25
1100924,495.0,15761.68,0.0,0.0,15761.68
1100940,1115.0,37759.82,0.0,0.0,37759.82
1101005,351.0,11408.8,0.0,0.0,11408.8
1101104,726.0,24767.980000000003,0.0,0.0,24767.98
1101203,375.0,12564.66,0.0,0.0,12564.66
1101302,760.0,24419.45,0.0,0.0,24419.45
1101401,745.0,24998.660000000003,0.0,0.0,24998.66
1101435,365.0,11873.130000000001,0.0,0.0,11873.13
1101450,263.0,7901.96,0.0,0.0,7901.96
1101468,172.0,6046.43,0.0,0.0,6046.43
1101476,205.0,6555.639999999999,0.0,0.0,6555.64
1101484,171.0,5347.85,0.0,0.0,5347.85
1101492,1023.0,34182.6,0.0,0.0,34182.6
1101500,723.0,22842.559999999998,0.0,0.0,22842.56
1101559,193.0,6171.040000000001,0.0,0.0,6171.04
1101609,280.0,8967.130000000001,0.0,0.0,8967.13
1101708,675.0,22241.5,0.0,0.0,22241.5
1101757,582.0,18788.5,0.0,0.0,18788.5
1101807,368.0,11826.28,0.0,0.0,11826.28
1200013,1298.0,48078.36,0.0,0.0,48078.36
1200054,942.0,31829.46,0.0,0.0,31829.46
1200104,2668.0,96660.24,0.0,0.0,96660.24
1200138,1109.0,38874.81,0.0,0.0,38874.81
1200179,1137.0,40451.270000000004,0.0,0.0,40451.27
1200203,10818.0,395844.38,0.0,0.0,395844.38
1200252,1917.0,69590.69,0.0,0.0,69590.69
1200302,3831.0,131650.57,0.0,0.0,131650.57
1200328,617.0,18608.93,0.0,0.0,18608.93
1200336,3071.0,107338.07,0.0,0.0,107338.07
1200344,1594.0,52654.880000000005,0.0,0.0,52654.88
1200351,1841.0,57021.32000000001,0.0,0.0,57021.32
1200385,1619.0,60168.56,0.0,0.0,60168.56
1200393,1298.0,41685.2,0.0,0.0,41685.2
1200401,31814.0,1226743.71,0.0,0.0,1226743.71
1200427,2020.0,68792.38,0.0,0.0,68792.38
1200435,333.0,10457.169999999998,0.0,0.0,10457.17
1200450,2015.0,75924.65,0.0,0.0,75924.65
1200500,6514.0,227409.09000000003,0.0,0.0,227409.09
1200609,5018.0,169982.52000000002,0.0,0.0,169982.52
1200708,1986.0,69112.73000000001,0.0,0.0,69112.73
1200807,1956.0,69245.47,0.0,0.0,69245.47
1300680,1887.0,70725.25,0.0,0.0,70725.25
1303502,1755.0,68970.21,0.0,0.0,68970.20999999999
1600055,495.0,8454.66,0.0,0.0,8454.66
1600105,1024.0,18132.14,0.0,0.0,18132.14
1600154,1274.0,21689.870000000003,0.0,0.0,21689.87
1600204,1331.0,21712.839999999997,0.0,0.0,21712.84
1600212,488.0,7745.88,0.0,0.0,7745.88
1600238,656.0,11430.65,0.0,0.0,11430.65
1600253,564.0,10438.359999999999,0.0,0.0,10438.36
1600279,4370.0,69806.69,0.0,0.0,69806.69
1600303,35682.0,1113676.8,0.0,0.0,1113676.8
1600402,1880.0,35356.25,0.0,0.0,35356.25
1600501,1633.0,27760.699999999997,0.0,0.0,27760.7
1600535,1899.0,29338.9,0.0,0.0,29338.9
1600550,418.0,7156.72,0.0,0.0,7156.72
1600600,10818.0,314401.25,0.0,0.0,314401.25
1600709,1146.0,17728.58,0.0,0.0,17728.58
1600808,1380.0,22321.489999999998,0.0,0.0,22321.49
1700251,183.0,6299.860000000001,0.0,0.0,6299.86
1700301,532.0,19802.07,0.0,0.0,19802.07
1700350,695.0,25723.93,0.0,0.0,25723.93
1700400,975.0,34960.21,0.0,0.0,34960.21
1700707,881.0,33965.17,0.0,0.0,33965.17
1701002,1550.0,57872.619999999995,0.0,0.0,57872.62
1701051,328.0,11007.390000000001,0.0,0.0,11007.39
1701101,572.0,20998.58,0.0,0.0,20998.579999999998
1701309,628.0,23159.32,0.0,0.0,23159.32
1701903,788.0,28311.47,0.0,0.0,28311.47
1702000,698.0,26158.07,0.0,0.0,26158.07
1702109,14730.0,579989.24,0.0,0.0,579989.24
1702158,579.0,20978.89,0.0,0.0,20978.89
1702208,3856.0,144285.95,0.0,0.0,144285.95
1702307,647.0,23964.15,0.0,0.0,23964.15
1702406,1206.0,41790.240000000005,0.0,0.0,41790.24
1702554,2118.0,81567.87,0.0,0.0,81567.87
1702703,408.0,13809.300000000001,0.0,0.0,13809.3
1702901,2087.0,77655.73999999999,0.0,0.0,77655.74
1703008,889.0,33106.47,0.0,0.0,33106.47
1703057,236.0,8629.25,0.0,0.0,8629.25
1703073,536.0,19843.020000000004,0.0,0.0,19843.02
1703107,695.0,24296.120000000003,0.0,0.0,24296.12
1703206,402.0,14800.64,0.0,0.0,14800.64
1703305,579.0,22426.96,0.0,0.0,22426.96
1703602,257.0,9417.32,0.0,0.0,9417.32
1703701,719.0,26633.74,0.0,0.0,26633.739999999998
1703800,1138.0,42114.28,0.0,0.0,42114.28
1703826,286.0,10337.96,0.0,0.0,10337.96
1703842,734.0,26676.32,0.0,0.0,26676.32
1703867,300.0,11471.869999999999,0.0,0.0,11471.87
1703883,292.0,10484.720000000001,0.0,0.0,10484.72
1703891,489.0,18285.65,0.0,0.0,18285.65
1703909,539.0,20177.1,0.0,0.0,20177.1
1704105,229.0,7040.349999999999,0.0,0.0,7040.35
1704600,159.0,5452.629999999999,0.0,0.0,5452.63
1705102,333.0,12170.060000000001,0.0,0.0,12170.06
1705508,4013.0,155239.77000000002,0.0,0.0,155239.77
1705557,699.0,25386.489999999998,0.0,0.0,25386.489999999998
1705607,431.0,15197.09,0.0,0.0,15197.09
1706001,546.0,19840.32,0.0,0.0,19840.32
1706100,783.0,29415.2,0.0,0.0,29415.2
1706258,146.0,5559.7,0.0,0.0,5559.7
1706506,814.0,29467.39,0.0,0.0,29467.39
1707009,1761.0,63889.93,0.0,0.0,63889.93
1707108,697.0,25970.43,0.0,0.0,25970.43
1707207,751.0,27382.82,0.0,0.0,27382.82
1707306,438.0,16314.46,0.0,0.0,16314.46
1707405,1203.0,42994.630000000005,0.0,0.0,42994.63
1707553,366.0,13294.59,0.0,0.0,13294.59
1707652,504.0,18980.61,0.0,0.0,18980.61
1707702,882.0,33034.89,0.0,0.0,33034.89
1708205,1851.0,71527.85,0.0,0.0,71527.85
1708254,357.0,13039.43,0.0,0.0,13039.43
1708304,588.0,21632.83,0.0,0.0,21632.829999999998
1709005,1294.0,45435.45,0.0,0.0,45435.45
1709302,2446.0,93767.8,0.0,0.0,93767.8
1709500,5885.0,231791.81,0.0,0.0,231791.81
1709807,170.0,6131.85,0.0,0.0,6131.85
1710508,799.0,29516.579999999998,0.0,0.0,29516.579999999998
1710706,722.0,26211.050000000003,0.0,0.0,26211.05
1710904,432.0,15567.93,0.0,0.0,15567.93
1711100,218.0,7251.58,0.0,0.0,7251.58
1711506,269.0,9633.59,0.0,0.0,9633.59
1711803,246.0,8912.140000000001,0.0,0.0,8912.14
1711902,967.0,37712.229999999996,0.0,0.0,37712.229999999996
1711951,354.0,12599.34,0.0,0.0,12599.34
1712009,269.0,9702.08,0.0,0.0,9702.08
1712157,203.0,6858.21,0.0,0.0,6858.21
1712405,360.0,10594.55,0.0,0.0,10594.55
1712454,380.0,13762.869999999999,0.0,0.0,13762.87
1712504,333.0,11378.14,0.0,0.0,11378.14
1712702,240.0,9725.91,0.0,0.0,9725.91
1712801,379.0,13185.3,0.0,0.0,13185.3
1713205,2163.0,80549.84999999999,0.0,0.0,80549.85
1713304,1537.0,58364.89,0.0,0.0,58364.89
1713601,638.0,23305.449999999997,0.0,0.0,23305.45
1713700,227.0,7842.68,0.0,0.0,7842.68
1713809,668.0,24794.4,0.0,0.0,24794.4
1713957,300.0,11584.859999999999,0.0,0.0,11584.86
1714203,1085.0,39894.89,0.0,0.0,39894.89
1714302,610.0,21873.12,0.0,0.0,21873.12
1714880,1269.0,45864.68,0.0,0.0,45864.68
1715002,409.0,15111.0,0.0,0.0,15111.0
1715101,490.0,17560.020000000004,0.0,0.0,17560.02
1715150,232.0,7898.35,0.0,0.0,7898.35
1715259,315.0,10419.56,0.0,0.0,10419.56
1715507,144.0,5074.75,0.0,0.0,5074.75
1715705,505.0,18395.329999999998,0.0,0.0,18395.33
1715754,787.0,28881.62,0.0,0.0,28881.62
1716109,3372.0,131637.57,0.0,0.0,131637.57
1716208,1316.0,45036.409999999996,0.0,0.0,45036.409999999996
1716307,430.0,15607.27,0.0,0.0,15607.27
1716505,1198.0,47114.91,0.0,0.0,47114.909999999996
1716604,929.0,33981.07,0.0,0.0,33981.07
1716653,532.0,19858.71,0.0,0.0,19858.71
1716703,902.0,32011.240000000005,0.0,0.0,32011.24
1717008,530.0,18291.86,0.0,0.0,18291.86
1717206,180.0,6880.459999999999,0.0,0.0,6880.46
1717503,569.0,20908.68,0.0,0.0,20908.68
1717800,551.0,18575.440000000002,0.0,0.0,18575.44
1717909,688.0,23850.700000000004,0.0,0.0,23850.7
1718006,314.0,11113.42,0.0,0.0,11113.42
1718204,5565.0,213875.71000000002,0.0,0.0,213875.71
1718303,897.0,33867.69,0.0,0.0,33867.69
1718402,376.0,13303.82,0.0,0.0,13303.82
1718451,253.0,9534.72,0.0,0.0,9534.72
1718501,405.0,14278.500000000002,0.0,0.0,14278.5
1718550,502.0,18858.28,0.0,0.0,18858.28
1718659,227.0,7511.93,0.0,0.0,7511.93
1718709,285.0,10065.72,0.0,0.0,10065.72
1718758,658.0,23382.21,0.0,0.0,23382.21
1718808,716.0,26935.230000000003,0.0,0.0,26935.23
1718840,362.0,13669.59,0.0,0.0,13669.59
1718865,810.0,29790.32,0.0,0.0,29790.32
1718881,247.0,9156.5,0.0,0.0,9156.5
1718899,133.0,4967.17,0.0,0.0,4967.17
1718907,535.0,19610.370000000003,0.0,0.0,19610.37
1719004,284.0,10557.15,0.0,0.0,10557.15
1720002,260.0,8980.63,0.0,0.0,8980.63
1720101,746.0,28198.66,0.0,0.0,28198.66
1720150,171.0,6456.4400000000005,0.0,0.0,6456.44
1720200,1753.0,67123.75,0.0,0.0,67123.75
1720259,265.0,9393.85,0.0,0.0,9393.85
1720309,572.0,21442.559999999998,0.0,0.0,21442.56
1720499,567.0,20406.909999999996,0.0,0.0,20406.91
1720655,633.0,23835.41,0.0,0.0,23835.41
1720804,1266.0,48600.61,0.0,0.0,48600.61
1720853,150.0,5627.66,0.0,0.0,5627.66
1720903,1927.0,66465.61,0.0,0.0,66465.61
1720937,216.0,7647.27,0.0,0.0,7647.2699999999995
1720978,192.0,6685.41,0.0,0.0,6685.41
1721000,22202.0,884620.8300000001,0.0,0.0,884620.83
1721109,718.0,27637.33,0.0,0.0,27637.329999999998
1721208,2572.0,97811.2,0.0,0.0,97811.2
1721257,139.0,5359.97,0.0,0.0,5359.97
1721307,171.0,6182.92,0.0,0.0,6182.92
1722081,1292.0,47716.87000000001,0.0,0.0,47716.87
1722107,1271.0,50113.11,0.0,0.0,50113.11
2400109,1386.0,43651.020000000004,-196.68999999999997,7.0,43454.33
2400208,9196.0,312703.38,-959.9200000000001,32.0,311743.46
2400307,1408.0,44648.57000000001,-81.18,2.0,44567.39
2400406,480.0,15490.49,0.0,0.0,15490.49
2400505,1884.0,60930.28,-92.6,3.0,60837.68
2400604,769.0,25183.73,0.0,0.0,25183.73
2400703,1465.0,48545.97,-93.1,3.0,48452.87
2400802,1549.0,50517.63,-250.08,7.0,50267.55
2400901,1316.0,39454.46,-49.93,2.0,39404.53
2401008,5323.0,168503.03000000003,-226.01999999999998,7.0,168277.01
2401107,2782.0,89321.96,-837.3400000000001,26.0,88484.62
2401206,1833.0,58312.44,-321.55,9.0,57990.89
2401305,1675.0,52837.75,0.0,0.0,52837.75
2401404,903.0,29350.980000000003,-42.269999999999996,3.0,29308.71
2401453,3971.0,132933.13,-139.32999999999998,4.0,132793.8
2401503,602.0,17883.980000000003,-79.58,2.0,17804.4
2401602,916.0,26897.95,-493.47,16.0,26404.48
2401651,555.0,14725.85,-341.03,11.0,14384.82
2401701,1645.0,51512.490000000005,-102.01,3.0,51410.48
2401800,1769.0,52608.85,-494.03000000000014,15.0,52114.82
2401859,801.0,25396.73,-80.08,3.0,25316.65
2401909,520.0,15031.48,-40.57,1.0,14990.91
2402006,7184.0,239374.14,-911.9000000000001,27.0,238462.24
2402105,1723.0,46035.46,-44.42,3.0,45991.04
2402204,4548.0,145922.97,-1322.9799999999998,46.0,144599.99
2402303,3285.0,105500.04999999999,-121.25999999999999,4.0,105378.79
2402402,956.0,30972.270000000004,-136.63,4.0,30835.64
2402501,1415.0,45165.57000000001,-76.36,2.0,45089.21
2402600,9815.0,314650.17,-3493.83,106.0,311156.34
2402709,1502.0,40320.350000000006,-278.21,10.0,40042.14
2402808,979.0,24761.91,-60.72,2.0,24701.19
2402907,643.0,21081.23,0.0,0.0,21081.23
2403004,1163.0,37845.31,-154.73,6.0,37690.58
2403103,5657.0,178378.62,-692.0200000000001,21.0,177686.6
2403202,944.0,29057.77,-26.38,1.0,29031.39
2403251,19815.0,644589.54,-5764.93,190.0,638824.61
2403301,857.0,27876.68,-164.03,7.0,27712.65
2403400,1081.0,29041.79,-100.02999999999999,6.0,28941.76
2403509,1247.0,38581.689999999995,-416.23999999999995,13.0,38165.45
2403608,7478.0,245553.82,-2499.81,79.0,243054.01
2403707,1034.0,33935.33,0.0,0.0,33935.33
2403756,476.0,14769.52,-127.77,4.0,14641.75
2403806,1435.0,42599.46,-194.92,5.0,42404.54
2403905,416.0,12909.949999999999,-286.78,8.0,12623.17
2404002,692.0,22039.83,0.0,0.0,22039.829999999998
2404101,239.0,7685.24,-51.79,2.0,7633.45
2404200,3745.0,118454.59,-1264.4799999999998,43.0,117190.11
2404309,1897.0,61326.08,-173.79000000000002,5.0,61152.29
2404408,1368.0,45264.42,-121.73,3.0,45142.69
2404507,1723.0,54071.93,-233.31,10.0,53838.62
2404606,1844.0,57613.82,-59.91,2.0,57553.91
2404705,1785.0,58943.799999999996,-531.5899999999999,17.0,58412.21
2404804,249.0,8281.05,-146.79,5.0,8134.26
2404853,1164.0,39265.19,-166.34,5.0,39098.85
2404903,875.0,27738.79,0.0,0.0,27738.79
2405009,1299.0,33734.01,-52.36,2.0,33681.65
2405108,994.0,31149.760000000002,-140.2,4.0,31009.56
2405207,663.0,22038.2,0.0,0.0,22038.2
2405306,1355.0,39444.85,-191.81,7.0,39253.04
2405405,1384.0,36190.31,-36.14,2.0,36154.17
2405504,348.0,9980.39,0.0,0.0,9980.39
2405603,2091.0,69671.51000000001,-233.44,8.0,69438.07
2405702,1308.0,41393.28999999999,-73.2,2.0,41320.09
2405801,4778.0,150758.68,-385.87999999999994,12.0,150372.8
2405900,451.0,12897.240000000002,0.0,0.0,12897.24
2406007,960.0,30022.11,-107.75999999999999,3.0,29914.35
2406106,2763.0,88238.33,0.0,0.0,88238.33
2406155,557.0,17810.5,-16.84,1.0,17793.66
2406205,1214.0,36616.38,-118.49999999999999,4.0,36497.88
2406304,1451.0,41976.46,-46.849999999999994,2.0,41929.61
2406403,465.0,13537.79,-81.21000000000001,2.0,13456.58
2406502,2342.0,64324.23999999999,-288.07,10.0,64036.17
2406601,1870.0,56367.060000000005,-212.47,6.0,56154.59
2406700,1240.0,38683.46000000001,-13.3,1.0,38670.159999999996
2406809,905.0,25050.41,-147.28,5.0,24903.13
2406908,600.0,19232.27,-73.15,3.0,19159.12
2407005,1352.0,39765.45,-40.59,1.0,39724.86
2407104,12267.0,392054.02,-2979.29,96.0,389074.73
2407203,2558.0,82180.94,-214.08,7.0,81966.86
2407252,638.0,21322.989999999998,-81.19,2.0,21241.8
2407302,1254.0,40653.65,-87.41000000000001,3.0,40566.24
2407401,988.0,28468.510000000002,-53.900000000000006,2.0,28414.61
2407500,1148.0,35194.259999999995,-448.9800000000001,15.0,34745.28
2407609,678.0,22072.190000000002,0.0,0.0,22072.19
2407708,1871.0,56976.759999999995,-86.52,3.0,56890.24
2407807,3027.0,94864.31,-465.26,17.0,94399.05
2407906,518.0,12935.810000000001,-111.97999999999999,5.0,12823.83
2408003,28904.0,969216.1799999999,-4980.620000000001,149.0,964235.56
2408102,51104.0,1643107.9100000001,-14792.0,463.0,1628315.91
2408201,3852.0,121855.37,-501.65999999999997,16.0,121353.71
2408300,5646.0,169320.72999999998,-373.3400000000001,13.0,168947.38999999998
2408409,538.0,17225.450000000004,0.0,0.0,17225.45
2408508,663.0,20876.350000000002,0.0,0.0,20876.35
2408607,763.0,23347.21,0.0,0.0,23347.21
2408706,512.0,15993.919999999998,0.0,0.0,15993.92
2408805,763.0,23814.949999999997,-166.66,5.0,23648.29
2408904,3047.0,93562.48999999999,-77.38999999999999,2.0,93485.1
2408953,1604.0,51653.740000000005,-221.81,6.0,51431.93
2409100,1983.0,60024.729999999996,-107.06,3.0,59917.67
2409209,546.0,16638.46,-56.07,2.0,16582.39
2409308,1839.0,60205.51,-26.1,1.0,60179.41
2409332,858.0,26432.59,-21.47,1.0,26411.12
2409407,3711.0,126018.72,-698.67,25.0,125320.05
2409506,627.0,19680.79,-105.75,4.0,19575.04
2409605,395.0,11488.32,0.0,0.0,11488.32
2409704,830.0,24817.339999999997,-10.18,1.0,24807.16
2409803,2293.0,71243.31,-37.59,1.0,71205.72
2409902,1559.0,50707.2,-240.17000000000002,7.0,50467.03
2410009,527.0,16790.72,-191.62,7.0,16599.1
2410108,1831.0,56802.909999999996,-73.05000000000001,2.0,56729.86
2410207,1142.0,33589.71,-71.22999999999999,3.0,33518.48
2410256,874.0,27243.879999999997,-359.22999999999996,9.0,26884.65
2410306,1527.0,46225.96,-167.74999999999997,7.0,46058.21
2410405,1445.0,43793.490000000005,-211.55,7.0,43581.94
2410504,758.0,25487.02,0.0,0.0,25487.02
2410603,494.0,15271.45,-11.07,1.0,15260.38
2410702,426.0,13583.439999999999,0.0,0.0,13583.44
2410801,642.0,20181.09,-106.61999999999999,3.0,20074.47
2410900,1075.0,32915.69,-172.64000000000001,5.0,32743.05
2411007,650.0,21598.11,-40.61,1.0,21557.5
2411056,859.0,26165.84,-107.25999999999999,3.0,26058.58
2411106,552.0,15656.09,-38.05,1.0,15618.039999999999
2411205,5204.0,159414.71999999997,-207.94,6.0,159206.78
2411403,1630.0,50231.54,0.0,0.0,50231.54
2411429,357.0,10572.94,0.0,0.0,10572.94
2411502,3775.0,113984.49,-374.90000000000003,12.0,113609.59
2411601,389.0,12272.19,-97.27000000000001,3.0,12174.92
2411700,662.0,18206.15,-16.58,1.0,18189.57
2411809,504.0,16479.339999999997,-34.85,1.0,16444.49
2411908,582.0,18291.29,0.0,0.0,18291.29
2412005,13504.0,436067.02,-3900.6500000000005,115.0,432166.37
2412104,684.0,20748.36,-37.26,1.0,20711.1
2412203,6525.0,207624.40000000002,-1526.4299999999998,55.0,206097.97
2412302,1657.0,49427.66,-93.66,3.0,49334.0
2412401,449.0,14651.25,-21.47,1.0,14629.78
2412500,3502.0,102215.12,-180.40000000000003,6.0,102034.72
2412559,1214.0,38491.57,0.0,0.0,38491.57
2412609,2721.0,83284.72,-139.76999999999998,7.0,83144.95
2412708,924.0,27336.03,-115.3,7.0,27220.73
2412807,1343.0,42471.28,-146.67,5.0,42324.61
2412906,1664.0,49350.01000000001,-30.17,2.0,49319.84
2413003,946.0,28675.96,-50.83,2.0,28625.13
2413102,1140.0,33005.95,-160.62,6.0,32845.33
2413201,581.0,18189.280000000002,-147.34,4.0,18041.94
2413300,1033.0,28747.980000000003,-39.15,1.0,28708.83
2413359,2305.0,70778.78,-274.59000000000003,13.0,70504.19
2413409,711.0,24547.57,-81.17,2.0,24466.4
2413508,1332.0,38953.33,-152.34,6.0,38800.99
2413557,853.0,24816.699999999997,-40.59,1.0,24776.11
2413607,1025.0,31961.68,0.0,0.0,31961.68
2413706,826.0,23284.08,-81.13,3.0,23202.95
2413805,399.0,12196.49,-178.15,10.0,12018.34
2413904,1595.0,48740.61,-211.2,7.0,48529.409999999996
2414001,2318.0,71266.06,-363.3000000000001,14.0,70902.76
2414100,1286.0,42333.23,-153.34000000000003,6.0,42179.89
2414159,952.0,26849.39,-77.37,2.0,26772.02
2414209,1520.0,50941.729999999996,-381.46,14.0,50560.27
2414308,282.0,9320.71,0.0,0.0,9320.710000000001
2414407,5188.0,167573.21,-118.22,3.0,167454.99
2414456,658.0,19406.93,-81.19,2.0,19325.74
2414506,1493.0,48186.19,-210.99,7.0,47975.2
2414605,2057.0,64958.03,-143.04000000000002,5.0,64814.99
2414704,839.0,25368.75,-302.91999999999996,9.0,25065.83
2414753,615.0,17523.489999999998,-61.019999999999996,2.0,17462.47
2414803,1820.0,56986.95,-127.51,4.0,56859.44
2414902,296.0,9711.29,0.0,0.0,9711.29
2415008,515.0,16667.949999999997,0.0,0.0,16667.95
2500106,1899.0,39392.26,0.0,0.0,39392.26
2500205,865.0,20112.239999999998,0.0,0.0,20112.24
2500304,5203.0,121066.44,0.0,0.0,121066.44
2500403,3835.0,81792.7,0.0,0.0,81792.7
2500502,2506.0,61004.92,0.0,0.0,61004.92
2500536,1034.0,22099.32,0.0,0.0,22099.32
2500577,619.0,12022.92,0.0,0.0,12022.92
2500601,3579.0,89531.45999999999,0.0,0.0,89531.46
2500700,2512.0,62314.96000000001,0.0,0.0,62314.95999999999
2500734,448.0,9288.86,0.0,0.0,9288.86
2500775,1348.0,34591.47,0.0,0.0,34591.47
2500809,3567.0,85244.05,0.0,0.0,85244.05
2500908,2793.0,54047.04,0.0,0.0,54047.03999999999
2501005,3316.0,63168.020000000004,0.0,0.0,63168.020000000004
2501104,3768.0,77631.8,0.0,0.0,77631.79999999999
2501153,376.0,8247.460000000001,0.0,0.0,8247.460000000001
2501203,1595.0,32681.690000000002,0.0,0.0,32681.690000000002
2501302,4221.0,84994.20000000001,0.0,0.0,84994.20000000001
2501351,891.0,19486.32,0.0,0.0,19486.32
2501401,1038.0,32017.03,0.0,0.0,32017.03
2501500,3104.0,67703.35,0.0,0.0,67703.35
2501534,1087.0,21325.72,0.0,0.0,21325.719999999998
2501575,1579.0,31336.29,0.0,0.0,31336.29
2501609,2751.0,54429.08,0.0,0.0,54429.08
2501708,1101.0,25610.089999999997,0.0,0.0,25610.090000000004
2501807,15276.0,395894.08999999997,0.0,0.0,395894.08999999997
2501906,3373.0,76306.95999999999,0.0,0.0,76306.95999999999
2502003,1343.0,34313.78,0.0,0.0,34313.78
2502052,629.0,13685.34,0.0,0.0,13685.34
2502102,1016.0,24557.410000000003,0.0,0.0,24557.41
2502151,801.0,18886.620000000003,0.0,0.0,18886.620000000003
2502201,423.0,10632.580000000002,0.0,0.0,10632.58
2502300,745.0,18333.79,0.0,0.0,18333.79
2502409,1959.0,45264.2,0.0,0.0,45264.2
2502508,3252.0,73847.48999999999,0.0,0.0,73847.48999999999
2502607,1149.0,28716.86,0.0,0.0,28716.86
2502706,939.0,20114.85,0.0,0.0,20114.85
2502805,2804.0,73502.78,0.0,0.0,73502.78
2502904,1264.0,32927.090000000004,0.0,0.0,32927.090000000004
2503001,3425.0,85497.71,0.0,0.0,85497.71
2503209,7619.0,202792.29,0.0,0.0,202792.29
2503308,1232.0,30484.54,0.0,0.0,30484.54
2503407,635.0,15709.23,0.0,0.0,15709.23
2503506,3125.0,61908.41000000001,0.0,0.0,61908.41
2503555,1602.0,34838.42,0.0,0.0,34838.42
2503605,1349.0,30571.079999999998,0.0,0.0,30571.079999999998
2503704,11611.0,296973.42000000004,0.0,0.0,296973.42
2503753,383.0,9968.42,0.0,0.0,9968.42
2503803,1216.0,29227.61,0.0,0.0,29227.61
2503902,1513.0,31751.51,0.0,0.0,31751.510000000002
2504009,56028.0,1288588.21,0.0,0.0,1288588.21
